"Taxa"	"wolverine14"	"wolverine17"	"wolverine37"	"wolverine44"	"wolverine49"	"wolverine57"	"wolverine58"	"wolverine60"	"wolverine70"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0.00285714285714286	0	0	0.000285714285714286	0.000285714285714286	0	0	0.000714285714285714	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0.000285714285714286	0.000714285714285714	0.000285714285714286	0.000714285714285714	0	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.00142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena faecalis"	0.00242857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143	0.000428571428571429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium perfringens"	0	0	0	0	0	0	0	0.00357142857142857	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.000428571428571429	0.000285714285714286	0.000428571428571429	0.000714285714285714	0.000142857142857143	0.000571428571428571
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.00142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.000571428571428571	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0.001	0.000571428571428571
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium miconisargentati"	0	0	0	0.00128571428571429	0	0	0	0	0.00171428571428571
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides koreensis"	0.001	0	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000571428571428571
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella koreensis"	0.000714285714285714	0	0.000571428571428571	0.000285714285714286	0.000571428571428571	0.000142857142857143	0	0.000428571428571429	0.000285714285714286
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter asburiae"	0	0	0	0	0	0	0	0.00257142857142857	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000285714285714286	0.000142857142857143	0	0.000285714285714286	0.001
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum gordoncarteri"	0.000714285714285714	0	0	0.000428571428571429	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella xylanolytica"	0.000571428571428571	0.000285714285714286	0.000142857142857143	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0.000571428571428571	0.000285714285714286
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chengduensis"	0	0	0	0	0	0	0	0.00185714285714286	0.000857142857142857
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia schinkii"	0.001	0	0.000142857142857143	0.000285714285714286	0	0.000285714285714286	0	0.000142857142857143	0.000714285714285714
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sichuanensis"	0	0	0	0	0	0	0	0.00242857142857143	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella shahii"	0.000571428571428571	0	0.000142857142857143	0.000142857142857143	0.000714285714285714	0	0.000142857142857143	0.000571428571428571	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus scindens"	0.000857142857142857	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.000571428571428571	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0.000142857142857143	0.000428571428571429	0	0.000285714285714286	0.000714285714285714	0	0	0.000285714285714286	0.000428571428571429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium massiliamazoniense"	0	0	0	0	0.00128571428571429	0	0	0.001	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter mori"	0	0	0	0	0	0	0	0.000857142857142857	0.00128571428571429
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium perfoetens"	0.000857142857142857	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000714285714285714	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter wuhouensis"	0	0	0	0	0	0	0	0.000428571428571429	0.00157142857142857
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea agglomerans"	0	0	0	0	0	0	0	0.002	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium phasiani"	0	0	0	0.000857142857142857	0	0	0	0	0.001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Clostridium dakarense"	0	0	0	0	0	0	0	0.00185714285714286	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium leontopitheci"	0	0	0	0.000714285714285714	0	0	0	0	0.001
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium saguinibicoloris"	0	0	0	0.000714285714285714	0	0	0	0	0.001
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens"	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus koreensis"	0	0	0.000428571428571429	0	0	0	0.000142857142857143	0.00114285714285714	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oricebi"	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0	0	0.00128571428571429	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus"	0	0.000285714285714286	0	0.000285714285714286	0.000285714285714286	0	0	0.000142857142857143	0.000571428571428571
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella hathewayi"	0.00114285714285714	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium polysaccharolyticum"	0.000714285714285714	0	0	0.000142857142857143	0.000285714285714286	0	0	0.000285714285714286	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola paurosaccharolyticus"	0	0	0	0.000571428571428571	0.000142857142857143	0	0	0.000142857142857143	0.000714285714285714
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum intestinale"	0.000571428571428571	0	0	0	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola faecalis"	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0.000428571428571429	0	0	0.000142857142857143	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella muris"	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium indicum"	0.000714285714285714	0	0	0	0.000428571428571429	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Gluceribacter|s__Gluceribacter canis"	0.000857142857142857	0	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium pacaense"	0.000571428571428571	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella illustrans"	0.000428571428571429	0	0	0	0.000285714285714286	0	0	0.000428571428571429	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna jejuensis"	0.000285714285714286	0	0.000142857142857143	0.000285714285714286	0.000428571428571429	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia caecimuris"	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0	0	0	0	0.000571428571428571
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0	0	0	0.000285714285714286	0.000285714285714286	0.000571428571428571	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster citroniae"	0.00114285714285714	0	0	0.000142857142857143	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jingyaoa|s__Jingyaoa shaoxingensis"	0.000285714285714286	0	0	0.000142857142857143	0.000285714285714286	0	0	0.000285714285714286	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pongonis"	0	0	0	0.000285714285714286	0	0	0	0	0.000857142857142857
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium santillanense"	0	0	0	0.000285714285714286	0	0	0	0	0.000857142857142857
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella corporis"	0	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lacticifex"	0	0	0	0.000428571428571429	0.000285714285714286	0	0	0.000142857142857143	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus vulneris"	0.000142857142857143	0	0.000142857142857143	0	0	0.000142857142857143	0.000285714285714286	0.000428571428571429	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium merdae"	0.000285714285714286	0	0	0	0.000428571428571429	0	0	0.000285714285714286	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella effluvii"	0.000857142857142857	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio proteoclasticus"	0.000428571428571429	0	0	0	0.000428571428571429	0	0	0.000285714285714286	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora saccharolytica"	0.000714285714285714	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Caecibacter|s__Caecibacter massiliensis"	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0	0.000428571428571429	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides johnsonii"	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000571428571428571
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia defectiva"	0	0	0	0	0	0	0.000285714285714286	0.000714285714285714	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium angulatum"	0	0	0	0.000142857142857143	0	0	0	0	0.000857142857142857
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella avium"	0	0	0	0.000428571428571429	0	0	0	0	0.000571428571428571
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella provencensis"	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Caecibacteroides|s__Caecibacteroides pullorum"	0	0	0	0.000285714285714286	0.000285714285714286	0	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marshii"	0.000142857142857143	0	0	0	0.000714285714285714	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis"	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000714285714285714	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium transplantifaecale"	0.000285714285714286	0	0	0	0.000428571428571429	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hydrogenotrophica"	0.000571428571428571	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis"	0	0.000142857142857143	0	0.000142857142857143	0.000428571428571429	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia faecicola"	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000285714285714286	0.000285714285714286
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter aphrophilus"	0.000285714285714286	0	0	0	0	0	0	0.000571428571428571	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania dongpingensis"	0	0.000142857142857143	0	0	0.000428571428571429	0	0	0.000285714285714286	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chuandaensis"	0	0	0	0	0	0.000142857142857143	0	0.000571428571428571	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella timonensis"	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000285714285714286
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella phocaeensis"	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecigallinarum"	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella enoeca"	0	0	0	0	0.000571428571428571	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella elegans"	0	0	0	0	0	0	0.000142857142857143	0.000571428571428571	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia pseudococcoides"	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas umbilicata"	0.000428571428571429	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas faecis"	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Murimonas|s__Murimonas intestini"	0.000428571428571429	0	0.000142857142857143	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia porci"	0.000285714285714286	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera hexanoica"	0.000142857142857143	0	0	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum thomasii"	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0.000285714285714286
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium catenulatum"	0	0	0	0.000285714285714286	0	0	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccalis"	0	0	0	0.000285714285714286	0	0	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides chinchillae"	0	0	0	0.000285714285714286	0	0	0	0	0.000428571428571429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pluvialisilvae"	0	0	0	0.000285714285714286	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella phocaeensis"	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella copri"	0	0	0	0.000285714285714286	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes shahii"	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides chongii"	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera sueciensis"	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0.000285714285714286	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria perflava"	0	0	0	0	0	0	0	0.000571428571428571	0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter rectus"	0.000571428571428571	0	0	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter bugandensis"	0	0	0	0	0	0	0	0.000571428571428571	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium dentalis"	0.000428571428571429	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella congonensis"	0	0	0	0.000142857142857143	0	0	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides faecichinchillae"	0	0	0	0.000142857142857143	0	0	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lascolaii"	0	0	0	0	0.000428571428571429	0	0	0	0.000142857142857143
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium catulorum"	0	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium vespertilionis"	0	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter provencensis"	0	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides finegoldii"	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides rodentium"	0	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola faecicola"	0	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides acidifaciens"	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella haemolysans"	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia argi"	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia coccoides"	0.000285714285714286	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta"	0.000285714285714286	0	0	0	0	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus eutactus"	0	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena fissicatena"	0.000285714285714286	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora xylanolytica"	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143
